text,Issue_id,Severity,clean_posts
"my water bill consumer no. 2235097793(DJB) and my bill is RS.5650 23-march 2019 to 23 march 2021  In my family only Me, My wife and one child are staying, and last two year no any person visit from DJB for get meter reading so how can this possible resolve the issue. https://t.co/m413TN6nTv",2.0,0.0,water bill consum bill march march famili wife child stay last year person visit meter read possibl resolv issu 
"@BongBong @newsmax Meanwhile let’s redefine what is considered petty crime/misdemeanors to artificially decrease the crime rate, while in reality, significantly increase it!",1.0,0.0, bongbong newsmax meanwhil redefin consid petti crime misdemeanor artifici decreas crime rate realiti significantli increas 
"Domestic violence ranked 3rd as the most committed crime in the 2020 Police crime report with a 15% increase in cases from 2019.

#WomenAndLeadership
#Budgeting4Peace",1.0,0.0,"domest violenc rank commit crime polic crime report increas case 

 womenandleadership
 budget peac"
"
The district authority of perumbakkam has not been doing a proper cleaning of the  drains and pipelines. Almost every  water way is blocked due to which  the internal tanks of the residence are getting filled at a higher rate. This has also led to few overflows of sewage water within the house . The concerned authority is not acting upon the issue as it has been raised by the people quite many times on call and in person the problem needs to be solved swiftly.
",3.0,1.0,"
 district author perumbakkam proper clean drain pipelin almost everi water block intern tank resid fill higher rate also overflow sewag water within hous concern author upon issu rais peopl quit mani time call person problem need solv swiftli 
"
"Now I can commit petty crime, and the ""strengths &amp; weaknesses"" pages for both were basically perfect matches for us.",1.0,0.0,commit petti crime strength weak page basic perfect match 
Interesting to talk to  @HarrietClugston about why trains are unique and liminal social spaces that can be difficult to police https://t.co/NKZtmWrTRQ,1.0,0.0,interest talk harrietclugston train uniqu limin social space difficult polic 
" Writing to raise a complaint against the potholes on the tilak nagar main road, after the last monsoon the small patches have become big potholes which are affecting all the daily commuters. Personally, my vehicle has also got damaged numerous times.
the authorities have to take some drastic steps to start fixing the problem.",4.0,1.0," write rais complaint pothol tilak nagar main road last monsoon small patch becom pothol affect daili commut person vehicl also damag numer time 
 author take drastic step start problem "
I was robbed at 3rd junction by a kid with a knife who was already high on drugs and wanted my cash to buy more. Please conatct me staright away for mor details need your help ASAP.,1.0,1.0, junction knife alreadi high drug want cash pleas conatct staright away detail need help asap 
"#Water is no longer a free gift of nature. 

Anyways, it’s amazing that a day has come when family will discuss the ‘cost’ of drinking water as an issue.

I’d thought it’s something we can take for granted - forever. https://t.co/COVFmSHXjb",2.0,0.0," water longer free gift natur 

anyway amaz come famili discu cost drink water issu 

 thought someth take grant forev "
"@mkstalin Even though there is no rain for the past one hour in tindivanam, there is no power supply till now and no proper response from tneb tindivanam, Kindly help sir....",0.0,0.0, even though rain past hour tindivanam power suppli till proper respons tneb tindivanam kindli help 
"#Powercut started happening more frequently now in #perumbakkam. 5th day in a row. #TNEB With most are WFH, these powercuts are going to b an additional issue.",0.0,0.0, powercut start happen frequent perumbakkam tneb powercut addit issu 
"@V_Senthilbalaji Hon'ble Minister
As per the government order for TNEB additional caution deposit has revoked. But the department charging additional deposit amount to the consumer. On this pandemic situation it's very hard to pay ACC. Please do the needful sir. Thank you https://t.co/cDXP7sWZT2",0.0,0.0," minister
 govern order tneb addit caution deposit revok depart charg addit deposit amount consum pandem situat hard pleas need thank "
@merakii_00 I PROMISE THE CRIME ASPECT IS VERY MINOR AS INNNN it's very petty crimes BUT PLS THANKS 🥺,1.0,0.0, merakii promis crime aspect minor innnn petti crime thank 
@V_Senthilbalaji  Good morning sir as u Given number there is no response from tneb,0.0,0.0, good morn given number respons tneb
"@HowdyDuda There has been lot of phone snatching with in our area, please send a police team urgently. ",1.0,1.0, howdyduda phone snatch area pleas send polic team urgent 
"@CEB_lk I have a complaint too.
Right now at 22:30 hrs we're without electricity. The interruption calendar shows under 26th May, the affected date as 21st May.
Then few days back, when electricity got disconnected at 12:25 afternoon, it showed as 12:25 AM.

Confusing !¡!",0.0,0.0," complaint 
right without electr interrupt calendar show affect date 
then back electr disconnect afternoon show 

confus "
"Continuously iniquity of IRSA on Sindh province is unacceptable. Sindh is facing shortage of water. Oustanding Speech by MPA @HeerSoho on water shortage issue.
1/1.
@BBhuttoZardari @MediaCellPPP https://t.co/US18D41JC7",2.0,0.0,"continu iniqu irsa provinc unaccept face shortag water oustand speech heersoho water shortag issu 
 
 bbhuttozardari mediacellppp "
"The PFAS found in the fertilizers originate from sludge and biosolids used to make the product. Sewage sludge is any residue removed during wastewater or sewage treatments, and biosolids are sewage sludges treated for land application.
https://t.co/ffCIFr8LPR",2.0,0.0," found fertil origin sludg biosolid make product sewag sludg residu remov wastewat sewag treatment biosolid sewag sludg treat land applic 
"
"The city of Chennai, India, ran out of water in 2019 — local activist Sekhar Raghavan explains why the issue is man-made and how to fix it https://t.co/9DEotbcjIZ",2.0,0.0,citi chennai india water local activist sekhar raghavan explain issu made 
Great to see @OxonAndrew @UK_CEH science recognised in developing #innovation in #monitoring of #COVID19 variants in #wastewater Covid-19: Sewage testing ramped up in England https://t.co/fQzdrCE3B0,3.0,0.0,great oxonandrew scienc recognis develop innov monitor covid variant wastewat covid sewag test ramp england 
"
My locality is being neglected from road cleaning and garbage pickup, and the concerned person is not taking their job seriously due to which the local people are suffering. The garbage has not been collected for consecutively 8 days  now. The exact location is Amma poriyal Nagar  Vyasarpadi Chennai 600104. Swift action needs to be taken and end this long due of suffering of the people.
",5.0,1.0,"
 local neglect road clean garbag pickup concern person take serious local peopl suffer garbag collect consecut exact amma poriy nagar vyasarpadi chennai swift action need taken long suffer peopl 
"
"@V_Senthilbalaji Sir, Can't avail the Self Assessment of tneb bill payment as I moved to home district. Problem with PMC is,   it has been mapped as 2019 May bill, not previous month's (March) bill. Pls probe into this.@mkstalin @CMOTamilnadu @Tv_thanthi",0.0,0.0, avail self assess tneb bill payment move home district problem bill previou month march bill probe cmotamilnadu thanthi
#Toronto @cityoftoronto so who can I talk to about fixing the bike roads in the city?! Are we waiting until someone gets hurts to fix all the potholes and damages?,4.0,0.0, toronto cityoftoronto talk bike road citi wait someon hurt pothol damag 
Obey Traffic Rules #TrafficAlert #Traffic #SaveLives #safelife #JammuAndKashmir #JammuKashmir #jammu #Kashmir #AllLivesMatter #RoadSafety #trafficsign #trafficrules #Indian #Dubai #LifeGoesOn #lifestyle #LifeLessons https://t.co/cBfojmAbbK https://t.co/JU4y99midD,4.0,0.0,obey traffic rule trafficalert traffic savel safelif jammuandkashmir jammukashmir jammu kashmir alllivesmatt roadsafeti trafficsign trafficrul indian dubai lifegoeson lifestyl lifelesson 
"@Barth_Randolph @tlscadden1 @RaevenNZ @ninnyd101 Different issue, of course. But Nz - and I imagine Britain -  has health and safety laws. People who work with sewage   for example, are also often  required to be vaccinated for Hep..",3.0,0.0, barth randolph tlscadden raevennz ninnyd differ issu cours imagin britain health safeti peopl work sewag exampl also often requir vaccin 
"@mybmcWardMW @suprada17  please help us . Facing this issue since jan this year . There have been two incidents when this sewage water has entered my ground floor flat this year . With us fighting covid this is another menace. Sewage from outside the society is collecting inside https://t.co/JaWW8fsggq Desparate situation needs instants action, please fix the problems.",3.0,1.0, mybmcwardmw suprada pleas help face issu sinc year incid sewag water enter ground floor flat year fight covid anoth menac sewag outsid societi collect insid despar situat need instant action pleas problem 
